서비스링크,도로명,시작노드명,종료노드명,지도거리
1080012900,삼양로,청한빌라앞,국립4.19묘지입구,1106
1080011900,삼양로,국립4.19묘지입구,우이초등교앞,859
1080010100,삼양로,우이초등교앞,우이초등학교,394
1080008300,삼양로,우이초등학교,화계사입구,340
1080005700,삼양로,화계사입구,수유일공원,358
1080004300,삼양로,수유일공원,삼양시장,678
1080002900,삼양로,삼양시장,삼양입구사거리,658
1070017300,삼양로,삼양입구사거리,길음역,1749
1070012900,삼양로,길음역,돈암1동주민센터,123
1220024500,삼전로,탄천1교서측,탄천1교동측,674
1230016200,삼전로,탄천1교동측,삼전사거리,258
1230019400,삼전로,삼전사거리,잠실학원사거리,430
1230022000,삼전로,잠실학원사거리,잠실3삼거리,366
1230021900,삼전로,잠실3삼거리,잠실학원사거리,366
1230019300,삼전로,잠실학원사거리,삼전사거리,430
1230016100,삼전로,삼전사거리,탄천1교동측,259
1220024400,삼전로,탄천1교동측,탄천1교서측,666
1000014400,삼청로,경복궁교차로,국립민속박물관,578
1000016400,삼청로,국립민속박물관,삼청동주민센터,382
1000018800,삼청로,삼청동주민센터,삼청공원입구,356
1000020200,삼청로,삼청공원입구,성북동서울아파트,2114
1000020100,삼청로,성북동서울아파트,삼청공원입구,2124
1000018700,삼청로,삼청공원입구,삼청동주민센터,352
1000016300,삼청로,삼청동주민센터,국립민속박물관,369
1000014300,삼청로,국립민속박물관,경복궁교차로,604
1100029800,상계로,노원구청(동부간선도로),도봉운전면허시험장,481
1100030200,상계로,도봉운전면허시험장,상계초교입구,584
1100031000,상계로,상계초교입구,상계중앙시장,470
1100031400,상계로,상계중앙시장,상계역,164
1100032600,상계로,상계역,당고개입구오거리,482
1100035000,상계로,당고개입구오거리,당고개역,1058
1100034900,상계로,당고개역,당고개입구오거리,1079
1100032500,상계로,당고개입구오거리,상계역,482
1100031300,상계로,상계역,상계중앙시장,159
1100030900,상계로,상계중앙시장,상계초교입구,470
1100030100,상계로,상계초교입구,도봉운전면허시험장,583
1100029700,상계로,도봉운전면허시험장,노원구청(동부간선도로),481
1190001700,상도로,보라매역,신대방삼거리역,700
1190002400,상도로,신대방삼거리역,장승배기,1184
1190003300,상도로,장승배기,상도대림아파트,612
1190003100,상도로,상도대림아파트,상도역,223
1190001500,상도로,상도역,숭실대입구역,1007
1200011500,상도로,숭실대입구역,은천삼거리,1257
1200011600,상도로,은천삼거리,숭실대입구역,1272
1190001600,상도로,숭실대입구역,상도역,1006
1190003200,상도로,상도역,상도대림아파트,226
1190003400,상도로,상도대림아파트,장승배기,622
1190002300,상도로,장승배기,신대방삼거리역,1178
1190001800,상도로,신대방삼거리역,보라매역,700
1060009600,상봉로,중화중교,동원사거리,446
1060011400,상봉로,동원사거리,혜원사거리,491
1060013400,상봉로,혜원사거리,망우역,451
1060013300,상봉로,망우역,혜원사거리,451
1060011300,상봉로,혜원사거리,동원사거리,491
1060009500,상봉로,동원사거리,중화중교,446
1240013600,상암로,상일초교,동아아파트앞,249
1240014200,상암로,동아아파트앞,대명초교입구,993
1240014600,상암로,대명초교입구,대명초교,308
1240015000,상암로,대명초교,대명초교입구,330
1240014700,상암로,대명초교입구,굽은다리역,497
1240013800,상암로,굽은다리역,천호초교입구,794
1240016200,상암로,천호초교입구,브라운스톤암사,497
1240017600,상암로,브라운스톤암사,암사역,214
1240019000,상암로,암사역,암사역입구,355
1240018900,상암로,암사역입구,암사역,354
1240017500,상암로,암사역,브라운스톤암사,214
1240016100,상암로,브라운스톤암사,천호초교입구,497
1240013700,상암로,천호초교입구,굽은다리역,802
1240014800,상암로,굽은다리역,대명초교입구,500
1240014900,상암로,대명초교입구,대명초교,327
1240014500,상암로,대명초교,대명초교입구,308
1240014100,상암로,대명초교입구,동아아파트앞,996
1240013500,상암로,동아아파트앞,상일초교,227
1240016800,상일로,상일IC입구,고덕자이아파트,461
1240020000,상일로,고덕자이아파트,강명교(서측),302
1240022600,상일로,강명교(서측),고덕천교차로,408
1240025800,상일로,고덕천교차로,강일동입구,502
1240025700,상일로,강일동입구,고덕천교차로,496
1240022500,상일로,고덕천교차로,강명교(서측),413
1240019900,상일로,강명교(서측),고덕자이아파트,302
1240016700,상일로,고덕자이아파트,상일IC입구,461
1110013300,서오릉로,시계(서오릉로),구산사거리,876
1110012900,서오릉로,구산사거리,구산역,575
1110012500,서오릉로,구산역,역촌사거리,403
1110011100,서오릉로,역촌사거리,역촌역,344
1110009900,서오릉로,역촌역,은평세무서,533
1110009500,서오릉로,은평세무서,은평구청입구,121
1110009600,서오릉로,은평구청입구,은평세무서,126
1110010000,서오릉로,은평세무서,역촌역,533
1110011200,서오릉로,역촌역,역촌사거리,343
1110012600,서오릉로,역촌사거리,구산역,407
1110013000,서오릉로,구산역,구산사거리,578
1110013400,서오릉로,구산사거리,시계(서오릉로),872
1050007800,서울시립대로,청계한신휴플러스,숭인중학교,254
1050009000,서울시립대로,숭인중학교,전농1동,285
1050011800,서울시립대로,전농1동,서울시립대앞,982
1050011700,서울시립대로,서울시립대앞,전농1동,982
1050008900,서울시립대로,전농1동,숭인중학교,285
1050007700,서울시립대로,숭인중학교,청계한신휴플러스,254
1210015100,서초중앙로,우면삼거리,남부터미널역,356
1210016700,서초중앙로,남부터미널역,서울교대,401
1210019500,서초중앙로,서울교대,법원검찰청,597
1210022500,서초중앙로,법원검찰청,서초구립반포도서관,999
1210025300,서초중앙로,서초구립반포도서관,삼호가든사거리,270
1210025200,서초중앙로,삼호가든사거리,서초구립반포도서관,270
1210022400,서초중앙로,서초구립반포도서관,법원검찰청,997
1210019400,서초중앙로,법원검찰청,서울교대,597
1210016600,서초중앙로,서울교대,남부터미널역,405
1210015000,서초중앙로,남부터미널역,우면삼거리,356
1070007400,성북로,한성대입구역,성북파출소,866
1070008100,성북로,성북파출소,성북초교앞,168
1070008800,성북로,성북초교앞,성북동서울아파트,910
1070008700,성북로,성북동서울아파트,성북초교앞,919
1070008200,성북로,성북초교앞,성북파출소,166
1070007300,성북로,성북파출소,한성대입구역,855
1130029300,성암로,DMC첨단산업센터,DMC첨단산업센터,281
1130028100,성암로,DMC첨단산업센터,상암삼거리,819
1130026700,성암로,상암삼거리,중동교,692
1130023900,성암로,중동교,모래내지하차도,1591
1130024000,성암로,모래내지하차도,중동교,1589
1130026800,성암로,중동교,상암삼거리,692
1130028200,성암로,상암삼거리,DMC첨단산업센터,821
1130029400,성암로,DMC첨단산업센터,DMC첨단산업센터,281
1010002300,소월로,숭례문,도동삼거리,536
1020022700,소월로,도동삼거리,안중근의사기념관,371
1020021900,소월로,안중근의사기념관,남산도서관,273
1020020500,소월로,남산도서관,용산2가동주민센터,711
1020019100,소월로,용산2가동주민센터,용암초등학교,620
1020016500,소월로,용암초등학교,하얏트호텔,710
1020017200,소월로,하얏트호텔,버티고개삼거리,963
1020017100,소월로,버티고개삼거리,하얏트호텔,935
1020016600,소월로,하얏트호텔,용암초등학교,703
1020019200,소월로,용암초등학교,용산2가동주민센터,627
1020020600,소월로,용산2가동주민센터,남산도서관,709
1020022000,소월로,남산도서관,안중근의사기념관,272
1010002400,소월로,도동삼거리,숭례문,538
1010000500,소월로2길,도동삼거리,후암삼거리,322
1010000600,소월로2길,후암삼거리,힐튼,221
1010001200,소파로,백범광장,퇴계로2가,1178
1010001100,소파로,퇴계로2가,백범광장,1165
1010000800,소파로,백범광장,도동삼거리,445
1080002200,솔샘로,삼양입구사거리,(구)코리아웨딩홀,85
1080002400,솔샘로,(구)코리아웨딩홀,삼양입구사거리,741
1080002600,솔샘로,삼양입구사거리,미양초교,815
1070020300,솔샘로,미양초교,정릉4동주민센터,1035
1070016900,솔샘로,정릉4동주민센터,정릉3동주민센터앞,712
1070017000,솔샘로,정릉3동주민센터앞,정릉4동주민센터,707
1070020400,솔샘로,정릉4동주민센터,미양초교,1036
1080002500,솔샘로,미양초교,삼양입구사거리,806
1080002300,솔샘로,삼양입구사거리,(구)코리아웨딩홀,746
1080002100,솔샘로,(구)코리아웨딩홀,삼양입구사거리,85
1230007400,송이로32길,문덕초교,문정초교,443
1230007300,송이로32길,문정초교,문덕초교,443
1010012900,수표로,을지로3가역,중부경찰서앞,154
1010013000,수표로,중부경찰서앞,을지로3가역,157
1090012100,시루봉로,신도봉사거리,방학중학교,1066
1090011100,시루봉로,방학중학교,신동아아파트,846
1090009100,시루봉로,신동아아파트,선덕고교입구,452
1090007300,시루봉로,선덕고교입구,숭미초교,787
1090007400,시루봉로,숭미초교,선덕고교입구,783
1090009200,시루봉로,선덕고교입구,신동아아파트,452
1090011200,시루봉로,신동아아파트,방학중학교,835
1090012200,시루봉로,방학중학교,신도봉사거리,1057
1180007100,신길로,대림삼거리,썬프라자,544
1180008300,신길로,썬프라자,신길주유소,219
1180008900,신길로,신길주유소,신풍역,94
1180010700,신길로,신풍역,신길가마산로,685
1180012700,신길로,신길가마산로,우신초교앞,545
1180013900,신길로,우신초교앞,영등포공원앞삼거리,133
1180016300,신길로,영등포공원앞삼거리,영등포로타리,797
1180016200,신길로,영등포로타리,영등포공원앞삼거리,799
1180013800,신길로,영등포공원앞삼거리,우신초교앞,133
1180012600,신길로,우신초교앞,신길가마산로,540
1180010600,신길로,신길가마산로,신풍역,682
1180008800,신길로,신풍역,신길주유소,96
1180008200,신길로,신길주유소,썬프라자,223
1180007000,신길로,썬프라자,대림삼거리,546
1060021500,신내로,화랑대역,두산대림아파트,343
1060021300,신내로,두산대림아파트,봉화산역,284
1060020500,신내로,봉화산역,봉화환승주차장,284
1060019900,신내로,봉화환승주차장,중랑소방서,218
1060018300,신내로,중랑소방서,동성아파트앞,569
1060017300,신내로,동성아파트앞,중랑구청사거리,397
1060015900,신내로,중랑구청사거리,중화초교,452
1060014700,신내로,중화초교,신내지하차도,424
1060014800,신내로,신내지하차도,중화초교,425
1060016000,신내로,중화초교,중랑구청사거리,450
1060017400,신내로,중랑구청사거리,동성아파트앞,394
1060018400,신내로,동성아파트앞,중랑소방서,577
1060020000,신내로,중랑소방서,봉화환승주차장,222
1060020600,신내로,봉화환승주차장,봉화산역,284
1060021400,신내로,봉화산역,두산대림아파트,284
1060021600,신내로,두산대림아파트,화랑대역,341
1200009900,신림로,당곡사거리,신림역,590
1200006300,신림로,신림역,신림교,199
1200003500,신림로,신림교,신림1교,511
